"Year","Sex of child","Birth order","Citizenship of mother","Marital status of mother","Age class of mother","Less than 20 years","20-24 years","25-29 years","30-34 years","35-39 years","40-44 years","45-49 years","50-59 years","60-69 years","70 years or more","Unknown"
"2007","Girl","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,5,99,157,56,11,7,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,0,22,190,162,37,9,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,0,1,27,74,39,13,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,2,0,7,3,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2007","Girl","Mother not married","Citizenship of mother - total","Other","Less than 20 years",42,109,26,7,3,1,0,0,0,0,35
"2007","Girl","Mother not married","Citizenship of mother - total","Other","20-24 years",11,259,283,139,37,18,5,3,0,0,91
"2007","Girl","Mother not married","Citizenship of mother - total","Other","25-29 years",1,74,464,443,214,94,22,14,2,0,91
"2007","Girl","Mother not married","Citizenship of mother - total","Other","30-34 years",0,13,177,616,477,201,70,30,3,0,128
"2007","Girl","Mother not married","Citizenship of mother - total","Other","35-39 years",0,4,37,224,455,293,91,42,5,0,94
"2007","Girl","Mother not married","Citizenship of mother - total","Other","40-44 years",0,0,12,48,87,128,50,36,6,0,29
"2007","Girl","Mother not married","Citizenship of mother - total","Other","45-49 years",0,0,0,2,3,5,9,4,0,0,4
"2007","Girl","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Married","Less than 20 years",4,62,30,6,2,1,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Married","20-24 years",3,562,955,300,83,32,13,3,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Married","25-29 years",0,148,1745,1756,625,178,72,32,5,0,0
"2008","Boy","First child","Citizenship of mother - total","Married","30-34 years",1,27,457,2443,1686,459,134,60,6,4,0
"2008","Boy","First child","Citizenship of mother - total","Married","35-39 years",0,6,77,473,1184,604,170,63,15,3,0
"2008","Boy","First child","Citizenship of mother - total","Married","40-44 years",0,0,13,57,101,221,96,36,5,1,0
"2008","Boy","First child","Citizenship of mother - total","Married","45-49 years",0,0,0,3,6,7,11,6,1,0,0
"2008","Boy","First child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,2,0,0,1,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","First child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","Less than 20 years",0,4,2,1,1,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","20-24 years",0,103,353,121,53,15,8,3,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","25-29 years",0,31,987,1292,538,138,38,10,1,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","30-34 years",0,3,253,2107,1858,531,139,57,12,1,0
"2008","Boy","Second child","Citizenship of mother - total","Married","35-39 years",0,0,40,488,1666,904,211,44,9,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","40-44 years",0,0,8,39,149,314,108,41,4,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","45-49 years",0,0,0,1,1,1,6,3,2,0,0
"2008","Boy","Second child","Citizenship of mother - total","Married","50 years or more",0,0,0,1,0,0,0,1,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","20-24 years",0,10,27,15,5,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","25-29 years",0,8,177,306,130,38,9,4,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","30-34 years",0,2,39,572,657,215,42,9,2,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","35-39 years",0,0,9,112,668,420,83,23,2,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","40-44 years",0,0,1,9,57,122,58,16,2,1,0
"2008","Boy","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,1,3,4,3,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Third child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","25-29 years",0,0,24,58,22,7,2,1,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,5,127,162,56,22,6,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,0,20,188,161,49,9,0,1,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,0,1,26,84,55,14,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,3,4,2,3,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,3,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Boy","Mother not married","Citizenship of mother - total","Other","Less than 20 years",55,109,25,2,4,0,1,0,0,0,35
"2008","Boy","Mother not married","Citizenship of mother - total","Other","20-24 years",20,316,318,127,47,27,7,2,0,0,92
"2008","Boy","Mother not married","Citizenship of mother - total","Other","25-29 years",4,86,551,540,235,81,35,7,4,0,76
"2008","Boy","Mother not married","Citizenship of mother - total","Other","30-34 years",3,23,200,807,619,221,70,39,5,0,90
"2008","Boy","Mother not married","Citizenship of mother - total","Other","35-39 years",0,14,55,255,587,361,119,40,3,0,57
"2008","Boy","Mother not married","Citizenship of mother - total","Other","40-44 years",0,2,8,49,90,112,84,43,6,0,22
"2008","Boy","Mother not married","Citizenship of mother - total","Other","45-49 years",0,0,0,2,4,5,4,6,2,0,2
"2008","Boy","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,1
"2008","Girl","First child","Citizenship of mother - total","Married","Less than 20 years",1,54,34,8,3,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Married","20-24 years",4,561,884,311,77,26,8,5,2,1,0
"2008","Girl","First child","Citizenship of mother - total","Married","25-29 years",0,133,1630,1674,615,196,52,32,4,0,0
"2008","Girl","First child","Citizenship of mother - total","Married","30-34 years",0,20,401,2308,1645,463,121,52,5,3,0
"2008","Girl","First child","Citizenship of mother - total","Married","35-39 years",0,4,94,417,1069,586,171,74,14,1,0
"2008","Girl","First child","Citizenship of mother - total","Married","40-44 years",0,1,10,42,121,200,110,46,8,2,0
"2008","Girl","First child","Citizenship of mother - total","Married","45-49 years",0,0,0,4,6,11,8,8,1,0,0
"2008","Girl","First child","Citizenship of mother - total","Married","50 years or more",0,0,0,2,0,1,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","First child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","Less than 20 years",0,2,0,1,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","20-24 years",0,94,352,134,45,9,5,2,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","25-29 years",0,40,916,1186,433,130,41,18,1,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","30-34 years",0,2,232,1986,1748,495,106,33,6,1,0
"2008","Girl","Second child","Citizenship of mother - total","Married","35-39 years",0,3,37,457,1593,801,191,65,6,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","40-44 years",0,0,3,28,161,268,93,41,3,1,0
"2008","Girl","Second child","Citizenship of mother - total","Married","45-49 years",0,0,1,0,5,6,8,7,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,1,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","20-24 years",0,4,36,16,5,2,0,1,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","25-29 years",0,3,148,267,123,43,10,2,1,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","30-34 years",0,0,42,570,593,200,38,13,1,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","35-39 years",0,0,4,108,655,392,89,14,1,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","40-44 years",0,0,1,9,55,108,57,15,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,2,5,2,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2008","Girl","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
