year;age_group_m;marital_status_m;marital_status_w;age_group_w;count
2008;40-49 anni;In unione domestica registrata;Vedovo/a;25-29 anni;0
2008;40-49 anni;In unione domestica registrata;Vedovo/a;30-34 anni;0
2008;40-49 anni;In unione domestica registrata;Vedovo/a;35-39 anni;0
2008;40-49 anni;In unione domestica registrata;Vedovo/a;40-49 anni;0
2008;40-49 anni;In unione domestica registrata;Vedovo/a;50-59 anni;0
2008;40-49 anni;In unione domestica registrata;Vedovo/a;60 anni o più;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;Meno di 20 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;20-24 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;25-29 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;30-34 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;35-39 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;40-49 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;50-59 anni;0
2008;40-49 anni;In unione domestica registrata;Divorziato/a;60 anni o più;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;Meno di 20 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;20-24 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;25-29 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;30-34 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;35-39 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;40-49 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;50-59 anni;0
2008;40-49 anni;In unione domestica registrata;In unione domestica registrata;60 anni o più;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2008;40-49 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;Meno di 20 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;20-24 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;25-29 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;30-34 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;35-39 anni;2
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;40-49 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;50-59 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;60 anni o più;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;Meno di 20 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;20-24 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;25-29 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;30-34 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;35-39 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;40-49 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;50-59 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;60 anni o più;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;Meno di 20 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;20-24 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;25-29 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;30-34 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;35-39 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;40-49 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;50-59 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;60 anni o più;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;Meno di 20 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;20-24 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;25-29 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;30-34 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;35-39 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;40-49 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;50-59 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;60 anni o più;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;1
2008;40-49 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;50-59 anni;Celibe/nubile;Celibe/nubile;Meno di 20 anni;0
2008;50-59 anni;Celibe/nubile;Celibe/nubile;20-24 anni;8
2008;50-59 anni;Celibe/nubile;Celibe/nubile;25-29 anni;27
2008;50-59 anni;Celibe/nubile;Celibe/nubile;30-34 anni;31
2008;50-59 anni;Celibe/nubile;Celibe/nubile;35-39 anni;46
2008;50-59 anni;Celibe/nubile;Celibe/nubile;40-49 anni;130
2008;50-59 anni;Celibe/nubile;Celibe/nubile;50-59 anni;78
2008;50-59 anni;Celibe/nubile;Celibe/nubile;60 anni o più;6
2008;50-59 anni;Celibe/nubile;Vedovo/a;Meno di 20 anni;0
2008;50-59 anni;Celibe/nubile;Vedovo/a;20-24 anni;0
2008;50-59 anni;Celibe/nubile;Vedovo/a;25-29 anni;0
2008;50-59 anni;Celibe/nubile;Vedovo/a;30-34 anni;1
2008;50-59 anni;Celibe/nubile;Vedovo/a;35-39 anni;2
2008;50-59 anni;Celibe/nubile;Vedovo/a;40-49 anni;6
2008;50-59 anni;Celibe/nubile;Vedovo/a;50-59 anni;9
2008;50-59 anni;Celibe/nubile;Vedovo/a;60 anni o più;6
2008;50-59 anni;Celibe/nubile;Divorziato/a;Meno di 20 anni;0
2008;50-59 anni;Celibe/nubile;Divorziato/a;20-24 anni;1
2008;50-59 anni;Celibe/nubile;Divorziato/a;25-29 anni;7
2008;50-59 anni;Celibe/nubile;Divorziato/a;30-34 anni;9
2008;50-59 anni;Celibe/nubile;Divorziato/a;35-39 anni;25
2008;50-59 anni;Celibe/nubile;Divorziato/a;40-49 anni;106
2008;50-59 anni;Celibe/nubile;Divorziato/a;50-59 anni;110
2008;50-59 anni;Celibe/nubile;Divorziato/a;60 anni o più;20
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;Meno di 20 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;20-24 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;25-29 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;30-34 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;35-39 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;40-49 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;50-59 anni;0
2008;50-59 anni;Celibe/nubile;In unione domestica registrata;60 anni o più;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2008;50-59 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;50-59 anni;Vedovo/a;Celibe/nubile;Meno di 20 anni;1
2008;50-59 anni;Vedovo/a;Celibe/nubile;20-24 anni;1
2008;50-59 anni;Vedovo/a;Celibe/nubile;25-29 anni;4
2008;50-59 anni;Vedovo/a;Celibe/nubile;30-34 anni;7
2008;50-59 anni;Vedovo/a;Celibe/nubile;35-39 anni;10
2008;50-59 anni;Vedovo/a;Celibe/nubile;40-49 anni;16
2008;50-59 anni;Vedovo/a;Celibe/nubile;50-59 anni;5
2008;50-59 anni;Vedovo/a;Celibe/nubile;60 anni o più;1
2008;50-59 anni;Vedovo/a;Vedovo/a;Meno di 20 anni;0
2008;50-59 anni;Vedovo/a;Vedovo/a;20-24 anni;0
2008;50-59 anni;Vedovo/a;Vedovo/a;25-29 anni;0
2008;50-59 anni;Vedovo/a;Vedovo/a;30-34 anni;0
2008;50-59 anni;Vedovo/a;Vedovo/a;35-39 anni;0
2008;50-59 anni;Vedovo/a;Vedovo/a;40-49 anni;4
2008;50-59 anni;Vedovo/a;Vedovo/a;50-59 anni;3
2008;50-59 anni;Vedovo/a;Vedovo/a;60 anni o più;1
2008;50-59 anni;Vedovo/a;Divorziato/a;Meno di 20 anni;0
2008;50-59 anni;Vedovo/a;Divorziato/a;20-24 anni;0
2008;50-59 anni;Vedovo/a;Divorziato/a;25-29 anni;1
2008;50-59 anni;Vedovo/a;Divorziato/a;30-34 anni;2
2008;50-59 anni;Vedovo/a;Divorziato/a;35-39 anni;6
2008;50-59 anni;Vedovo/a;Divorziato/a;40-49 anni;37
2008;50-59 anni;Vedovo/a;Divorziato/a;50-59 anni;34
2008;50-59 anni;Vedovo/a;Divorziato/a;60 anni o più;1
2008;50-59 anni;Vedovo/a;In unione domestica registrata;Meno di 20 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;20-24 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;25-29 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;30-34 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;35-39 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;40-49 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;50-59 anni;0
2008;50-59 anni;Vedovo/a;In unione domestica registrata;60 anni o più;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2008;50-59 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;50-59 anni;Divorziato/a;Celibe/nubile;Meno di 20 anni;3
2008;50-59 anni;Divorziato/a;Celibe/nubile;20-24 anni;27
2008;50-59 anni;Divorziato/a;Celibe/nubile;25-29 anni;90
2008;50-59 anni;Divorziato/a;Celibe/nubile;30-34 anni;149
2008;50-59 anni;Divorziato/a;Celibe/nubile;35-39 anni;185
2008;50-59 anni;Divorziato/a;Celibe/nubile;40-49 anni;280
2008;50-59 anni;Divorziato/a;Celibe/nubile;50-59 anni;105
2008;50-59 anni;Divorziato/a;Celibe/nubile;60 anni o più;8
2008;50-59 anni;Divorziato/a;Vedovo/a;Meno di 20 anni;0
2008;50-59 anni;Divorziato/a;Vedovo/a;20-24 anni;0
2008;50-59 anni;Divorziato/a;Vedovo/a;25-29 anni;0
2008;50-59 anni;Divorziato/a;Vedovo/a;30-34 anni;0
2008;50-59 anni;Divorziato/a;Vedovo/a;35-39 anni;6
2008;50-59 anni;Divorziato/a;Vedovo/a;40-49 anni;19
2008;50-59 anni;Divorziato/a;Vedovo/a;50-59 anni;26
2008;50-59 anni;Divorziato/a;Vedovo/a;60 anni o più;9
2008;50-59 anni;Divorziato/a;Divorziato/a;Meno di 20 anni;0
2008;50-59 anni;Divorziato/a;Divorziato/a;20-24 anni;2
2008;50-59 anni;Divorziato/a;Divorziato/a;25-29 anni;22
2008;50-59 anni;Divorziato/a;Divorziato/a;30-34 anni;76
2008;50-59 anni;Divorziato/a;Divorziato/a;35-39 anni;110
2008;50-59 anni;Divorziato/a;Divorziato/a;40-49 anni;606
2008;50-59 anni;Divorziato/a;Divorziato/a;50-59 anni;504
2008;50-59 anni;Divorziato/a;Divorziato/a;60 anni o più;41
2008;50-59 anni;Divorziato/a;In unione domestica registrata;Meno di 20 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;20-24 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;25-29 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;30-34 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;35-39 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;40-49 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;50-59 anni;0
2008;50-59 anni;Divorziato/a;In unione domestica registrata;60 anni o più;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;2
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2008;50-59 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;Meno di 20 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;20-24 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;25-29 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;30-34 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;35-39 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;40-49 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;50-59 anni;0
2008;50-59 anni;In unione domestica registrata;Celibe/nubile;60 anni o più;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;Meno di 20 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;20-24 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;25-29 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;30-34 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;35-39 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;40-49 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;50-59 anni;0
2008;50-59 anni;In unione domestica registrata;Vedovo/a;60 anni o più;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;Meno di 20 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;20-24 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;25-29 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;30-34 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;35-39 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;40-49 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;50-59 anni;0
2008;50-59 anni;In unione domestica registrata;Divorziato/a;60 anni o più;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;Meno di 20 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;20-24 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;25-29 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;30-34 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;35-39 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;40-49 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;50-59 anni;0
2008;50-59 anni;In unione domestica registrata;In unione domestica registrata;60 anni o più;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2008;50-59 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;Meno di 20 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;20-24 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;25-29 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;30-34 anni;1
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;35-39 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;40-49 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;50-59 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;60 anni o più;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;Meno di 20 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;20-24 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;25-29 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;30-34 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;35-39 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;40-49 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;50-59 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;60 anni o più;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;Meno di 20 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;20-24 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;25-29 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;30-34 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;35-39 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;40-49 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;50-59 anni;0
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;60 anni o più;1
2008;50-59 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;Meno di 20 anni;0
